price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,mean_long_distance,mean_lat_distance,distance
305000.0,3,1.0,950,13475,1.0,0,0,3,7,950,0,1950,1950,98155,47.7543,-122.306,1240,8910,-0.08185800000001109,0.1365137999999888,0.1591752171490234
307150.0,3,1.5,1480,6752,1.0,0,0,4,7,1480,0,1959,1959,98056,47.4993,-122.176,1450,8023,0.048141999999984364,-0.11848620000001375,0.12789304810833838
729032.0,4,2.5,2840,12866,1.0,0,0,4,9,1780,1060,1977,1977,98005,47.6388,-122.167,2840,13209,0.057141999999984705,0.021013799999991534,0.06088339637732028
750000.0,5,2.5,3240,9960,1.0,0,1,3,8,2020,1220,1958,1958,98008,47.5858,-122.112,2730,10400,0.11214199999999153,-0.03198620000001284,0.11661451519617497
289000.0,4,2.5,1961,3207,2.0,0,0,3,7,1961,0,2006,2006,98042,47.3507,-122.16,1961,3401,0.06414199999998971,-0.2670862000000085,0.274680240269378
480000.0,3,1.0,1100,5700,1.0,0,0,3,7,1100,0,1950,1950,98115,47.6883,-122.282,1560,6588,-0.05785800000001018,0.0705137999999863,0.09121263155089457
529000.0,3,1.75,1500,7367,1.0,0,0,3,8,1500,0,1974,1974,98033,47.6722,-122.167,1920,7579,0.057141999999984705,0.05441379999998475,0.07890544844582402
585000.0,3,1.75,1480,4800,2.0,0,0,4,7,1140,340,1944,1944,98199,47.6567,-122.397,1810,4800,-0.17285800000001927,0.038913799999988896,0.17718400603453405
704000.0,4,2.75,2510,12500,1.0,0,0,5,8,2050,460,1976,1976,98052,47.6278,-122.11,2200,12088,0.11414199999998687,0.010013799999988748,0.11458041872168549
607000.0,4,2.0,1490,4054,1.5,0,0,5,7,1490,0,1926,1926,98115,47.6744,-122.301,1510,3889,-0.07685800000001564,0.056613799999986725,0.0954582343983006
580000.0,3,2.25,2190,8188,2.0,0,0,3,8,1810,380,1978,1978,98052,47.6883,-122.113,2190,8374,0.11114199999998675,0.0705137999999863,0.1316234787355019
875000.0,5,2.5,2530,8564,2.0,0,0,4,8,2530,0,1976,1976,98006,47.5622,-122.153,2480,8714,0.0711419999999805,-0.055586200000014685,0.09028294298724902
610000.0,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,1976,1976,98006,47.5614,-122.13,2260,8500,0.09414199999999084,-0.05638620000001282,0.10973659241310404
230000.0,3,0.75,1040,15000,1.0,0,0,3,6,1040,0,1941,1941,98028,47.7639,-122.234,1410,19000,-0.00985800000000836,0.14611379999998775,0.14644597199799175
510000.0,4,2.25,2450,62290,2.0,0,0,3,8,2450,0,1976,1976,98077,47.7603,-122.074,2450,41181,0.15014199999998823,0.14251379999998903,0.20700918664260612
733000.0,4,2.5,2210,5002,1.0,0,0,3,7,1370,840,1977,1977,98199,47.6637,-122.401,1970,4920,-0.17685800000000995,0.04591379999998679,0.18272063155112592
169100.0,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,1953,98001,47.3206,-122.269,1690,15675,-0.04485800000001916,-0.29718620000001295,0.3005526204085558
250000.0,3,2.0,1050,18304,1.0,0,0,4,7,1050,0,1953,1953,98001,47.3206,-122.269,1690,15675,-0.04485800000001916,-0.29718620000001295,0.3005526204085558
500000.0,4,2.25,2730,35100,2.0,0,0,3,8,2730,0,1977,1977,98075,47.5913,-122.012,2730,36677,0.21214199999998584,-0.026486200000015003,0.21378902440124187
700000.0,2,1.0,1620,9855,1.0,0,4,3,8,1320,300,1948,1948,98136,47.5264,-122.384,1820,7700,-0.15985800000001404,-0.09138620000000941,0.18413586753928798
379000.0,4,2.75,2410,5225,2.0,0,0,3,8,2410,0,2001,2001,98058,47.4244,-122.151,2300,5378,0.07314199999999005,-0.19338620000001328,0.20675583308444692
650000.0,4,2.5,3420,222156,2.0,0,0,3,9,3420,0,2002,2002,98010,47.3608,-121.97,3340,222156,0.25414199999998743,-0.25698620000001426,0.36142781181646905
412133.0,2,1.0,920,4400,1.0,0,0,3,7,920,0,1948,1948,98103,47.6903,-122.332,1560,4600,-0.10785800000000734,0.07251379999998875,0.1299676858085884
480000.0,4,2.25,2330,14190,1.0,0,0,3,8,1740,590,1962,1962,98034,47.718,-122.242,2330,14190,-0.017858000000018137,0.10021379999999169,0.10179250401890594
650000.0,3,1.75,1940,10245,1.0,0,0,3,7,1940,0,1957,1957,98040,47.5833,-122.241,2720,11448,-0.016858000000013362,-0.03448620000001057,0.038386067191641025
505000.0,2,2.5,1900,5065,2.0,0,0,3,8,1900,0,2005,2005,98053,47.7175,-122.034,1350,4664,0.19014199999998027,0.0997137999999893,0.21470170487080525
931088.0,4,2.5,3510,17400,1.0,0,0,4,9,1930,1580,1957,1957,98005,47.5963,-122.171,2730,12120,0.053141999999979816,-0.021486200000012445,0.05732127837407667
570000.0,4,1.75,1860,7700,1.0,0,0,4,8,1860,0,1964,1964,98008,47.626,-122.112,1860,7700,0.11214199999999153,0.008213799999985838,0.11244240603276802
475000.0,3,1.0,1380,4635,1.0,0,0,4,6,1380,0,1919,1919,98144,47.57,-122.285,1790,4635,-0.06085800000001029,-0.04778620000001155,0.07737710949914293
240000.0,6,1.75,2210,8594,1.0,0,0,3,7,1310,900,1959,1959,98188,47.4594,-122.273,1850,8594,-0.04885800000000984,-0.15838620000000958,0.16575069385810726
462000.0,4,2.5,2640,47480,1.0,0,0,4,8,1590,1050,1979,1979,98038,47.4258,-122.021,2390,67415,0.2031419999999855,-0.19198620000000943,0.27950916470562776
1115000.0,3,2.5,4530,22873,2.0,0,2,5,8,3220,1310,1912,1912,98166,47.4567,-122.369,3100,18210,-0.14485800000001348,-0.16108620000001395,0.216639340828134
243000.0,3,1.0,1500,6600,1.0,0,0,2,6,1500,0,1970,1970,98168,47.4845,-122.33,1730,6600,-0.105858000000012,-0.1332862000000148,0.17020906930726837
660000.0,4,2.25,2010,15375,1.0,0,0,4,8,2010,0,1957,1957,98005,47.5956,-122.174,1930,15375,0.0501419999999797,-0.022186200000014367,0.054831082739980636
1190000.0,2,1.75,2080,8112,1.0,1,4,4,8,1040,1040,1939,1984,98125,47.7134,-122.277,2030,8408,-0.05285800000001473,0.0956137999999882,0.10925185085132105
1680000.0,4,4.25,5584,68257,2.0,0,0,3,11,5584,0,1998,1998,98014,47.6113,-121.952,5030,101901,0.2721419999999881,-0.006486200000011877,0.2722192846850378
6885000.0,6,7.75,9890,31374,2.0,0,4,3,13,8860,1030,2001,2001,98039,47.6305,-122.24,4540,42730,-0.015858000000008587,0.012713799999986009,0.020325276737105366
368000.0,3,2.5,2080,4307,2.0,0,0,3,7,2080,0,2004,2004,98065,47.53,-121.848,2080,4947,0.3761419999999873,-0.0877862000000107,0.3862502052742915
811500.0,5,4.25,3970,4500,2.0,0,0,3,9,2860,1110,2004,2004,98027,47.5402,-122.069,3480,4500,0.15514199999998368,-0.07758620000001315,0.17346082726205642
275000.0,2,1.0,770,8149,1.0,0,0,5,6,770,0,1948,1948,98155,47.7406,-122.302,770,8150,-0.07785800000002041,0.12281379999998876,0.1454135400657051
650000.0,4,2.5,2500,6005,2.0,0,0,3,9,2500,0,2001,2001,98033,47.6922,-122.174,2680,7200,0.0501419999999797,0.07441379999998787,0.08973089654314259
485000.0,3,2.0,2410,50654,1.5,0,0,3,7,2410,0,1995,1995,98070,47.4154,-122.458,1900,36300,-0.2338580000000121,-0.20238620000001362,0.3092729184950586
425000.0,3,2.5,1340,10018,1.0,0,0,4,7,1340,0,1976,1976,98052,47.6366,-122.094,2520,13068,0.1301419999999922,0.018813799999989556,0.13149486390896634
530000.0,3,2.5,2640,13775,1.0,0,0,3,8,1550,1090,1978,1978,98005,47.5875,-122.177,2120,12432,0.04714199999997959,-0.030286200000013253,0.056032330617589686
657000.0,4,1.75,2740,8520,1.0,0,2,3,8,1370,1370,1954,1954,98118,47.5445,-122.263,2740,9286,-0.03885800000001893,-0.07328620000001251,0.08295065566011703
315000.0,4,2.75,1580,3770,1.0,0,0,3,7,1080,500,2002,2002,98019,47.7368,-121.968,1740,3800,0.2561419999999828,0.11901379999999051,0.2824411598093113
273000.0,4,1.5,2180,22870,1.0,0,0,4,6,1280,900,1954,1975,98042,47.3187,-122.081,2420,22614,0.14314199999998323,-0.29908620000001207,0.3315753114971656
550000.0,3,2.75,1960,13252,1.0,0,0,5,8,1240,720,1975,1975,98006,47.5582,-122.139,2040,9866,0.0851419999999905,-0.05958620000001247,0.10392148668316802
347000.0,2,2.25,1560,1705,2.0,0,0,3,8,1270,290,2006,2006,98126,47.5482,-122.374,1560,1758,-0.14985800000000893,-0.06958620000001048,0.16522608569606717
525000.0,5,2.75,2440,8000,1.0,0,0,4,7,1240,1200,1972,1972,98034,47.7283,-122.17,1780,8391,0.05414199999998459,0.11051379999998545,0.12306362644760277
490000.0,3,1.5,990,1343,2.0,0,0,3,8,840,150,2007,2007,98112,47.6236,-122.306,1350,2521,-0.08185800000001109,0.005813799999991431,0.08206419703160274
500000.0,3,2.25,2210,7916,2.0,0,0,3,8,2210,0,1978,1978,98133,47.7175,-122.339,1450,7955,-0.11485800000001234,0.0997137999999893,0.15210260377271884
585000.0,3,2.75,3080,7282,2.0,0,0,3,9,3080,0,2008,2008,98059,47.4826,-122.149,3080,7274,0.07514199999998539,-0.1351862000000139,0.15466618516806305
926500.0,4,2.75,2900,17802,1.0,0,2,3,9,1750,1150,1981,1981,98034,47.7004,-122.229,2900,15720,-0.0048580000000129075,0.08261379999999008,0.08275651100933681
465000.0,1,1.0,1020,3200,1.0,0,0,3,7,1020,0,1927,1927,98109,47.6361,-122.343,1670,3480,-0.11885800000001723,0.018313799999987168,0.12026063127409413
200000.0,4,2.0,1900,8160,1.0,0,0,3,7,1900,0,1975,1975,98022,47.2114,-121.986,1280,6532,0.2381419999999821,-0.40638620000001424,0.4710216085430084
1680000.0,6,4.75,5770,16747,2.0,0,3,3,12,4500,1270,1998,1998,98006,47.5512,-122.11,4470,14571,0.11414199999998687,-0.06658620000001036,0.1321443082180931
220500.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,1949,98070,47.4145,-122.463,2090,27442,-0.23885800000000756,-0.20328620000001507,0.3136533488972336
329000.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,1949,98070,47.4145,-122.463,2090,27442,-0.23885800000000756,-0.20328620000001507,0.3136533488972336
715000.0,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,1997,1997,98103,47.6598,-122.355,2080,2250,-0.13085800000001768,0.042013799999985224,0.13743716947916015
780000.0,3,4.0,2080,2250,3.0,0,4,3,8,2080,0,1997,1997,98103,47.6598,-122.355,2080,2250,-0.13085800000001768,0.042013799999985224,0.13743716947916015
410000.0,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,1949,98117,47.6842,-122.393,1310,4080,-0.16885800000001439,0.0664137999999852,0.18144921326487723
778100.0,2,1.0,1480,4080,1.0,0,0,3,7,1050,430,1949,1949,98117,47.6842,-122.393,1310,4080,-0.16885800000001439,0.0664137999999852,0.18144921326487723
406000.0,3,1.0,1090,11292,1.0,0,0,4,7,1090,0,1952,1952,98133,47.7429,-122.358,1570,8198,-0.1338580000000178,0.12511379999998695,0.18322507228663193
665000.0,4,2.5,2800,5900,1.0,0,0,3,8,1660,1140,1963,1963,98115,47.6809,-122.286,2580,5900,-0.06185800000001507,0.06311379999998934,0.08837286865571649
305000.0,2,1.0,1000,8212,1.0,0,0,4,7,1000,0,1947,1947,98133,47.7444,-122.341,1620,8214,-0.11685800000000768,0.126613799999987,0.17229871303767333
265000.0,3,2.5,1640,7668,2.0,0,0,3,7,1640,0,1991,1991,98038,47.3505,-122.027,1850,7200,0.19714199999998527,-0.26728620000001513,0.3321247971387296
485000.0,4,1.0,1620,4080,1.5,0,0,3,7,1620,0,1923,1923,98105,47.6696,-122.324,1760,4080,-0.09985800000001177,0.051813799999990806,0.11250017793070995
600000.0,3,2.5,2460,108900,1.0,0,0,4,9,1860,600,1977,1977,98027,47.4824,-122.0,2870,102366,0.2241419999999863,-0.13538620000001345,0.26185694436932067
510000.0,2,1.5,1860,5100,1.0,0,0,3,7,1060,800,1940,1940,98136,47.5573,-122.392,1710,5100,-0.1678580000000096,-0.06048620000001392,0.1784233408342219
195000.0,2,1.0,1080,3899,1.0,0,0,4,8,1080,0,1972,1972,98198,47.3792,-122.321,1090,3899,-0.09685800000001166,-0.23858620000001451,0.2574972757029658
432500.0,3,1.75,1980,5100,1.0,0,0,3,7,1270,710,1965,1965,98103,47.6911,-122.347,1400,5100,-0.1228580000000079,0.07331379999998688,0.1430699179927074
490000.0,3,1.75,1510,8433,1.0,0,0,4,7,1220,290,1967,1967,98008,47.6226,-122.103,1950,8199,0.12114199999999187,0.0048137999999866565,0.12123760486927272
270000.0,3,2.5,1690,7165,2.0,0,0,4,7,1690,0,1992,1992,98038,47.3498,-122.058,1410,8590,0.16614199999997936,-0.26798620000000994,0.31530900328794687
370000.0,2,1.5,1010,2102,2.0,0,0,3,7,1010,0,1984,1984,98119,47.6374,-122.375,1480,2632,-0.1508580000000137,0.01961379999998769,0.1521277006808545
327500.0,3,2.5,2090,12027,2.0,0,0,3,8,2090,0,1991,1991,98031,47.4084,-122.213,2090,12666,0.011141999999992436,-0.2093862000000115,0.20968243825948957
826000.0,2,1.0,1060,6120,1.0,0,0,3,7,1060,0,1908,1908,98103,47.6739,-122.329,1730,4080,-0.10485800000000722,0.05611379999999144,0.11892837640546748
510000.0,3,1.75,1750,7020,2.0,0,0,3,7,1750,0,1934,1978,98010,47.3264,-122.038,1170,9546,0.1861419999999896,-0.29138620000001225,0.3457669181897587
587750.0,2,1.0,890,4730,1.0,0,0,3,7,890,0,1941,1941,98103,47.6876,-122.341,1330,5904,-0.11685800000000768,0.06981379999999149,0.13612405678071973
449228.0,5,2.5,3020,24750,1.0,0,0,3,8,1650,1370,1965,1965,98005,47.5897,-122.179,2930,16062,0.04514199999998425,-0.028086200000011274,0.05316610569187113
565000.0,3,2.5,2030,217805,1.0,0,0,3,9,2030,0,1999,1999,98070,47.3942,-122.515,1870,109468,-0.29085800000001427,-0.22358620000001395,0.36686395979225667
660000.0,4,2.5,3170,186436,2.0,0,0,3,9,3170,0,2000,2000,98038,47.4475,-122.034,3250,215186,0.19014199999998027,-0.17028620000001382,0.25524766418997297
400000.0,5,2.75,2470,19200,1.0,0,0,5,8,1250,1220,1977,1977,98058,47.4496,-122.083,2140,35140,0.1411419999999879,-0.16818620000001516,0.21956243311286583
612500.0,4,2.0,2060,5000,1.0,0,0,3,7,1030,1030,1949,2013,98117,47.6992,-122.379,1280,5000,-0.1548580000000186,0.08141379999998577,0.17495487130812748
560000.0,4,1.75,2120,6250,1.0,0,0,5,7,1060,1060,1917,1917,98136,47.5506,-122.385,1410,6250,-0.16085800000001882,-0.06718620000000897,0.1743252180106116
727000.0,3,2.25,2180,4200,1.5,0,0,5,8,1520,660,1939,1939,98112,47.6412,-122.302,1850,4200,-0.07785800000002041,0.02341379999998594,0.08130236278511542
224000.0,4,3.0,2300,7609,2.0,0,0,4,7,2300,0,1976,1976,98002,47.2943,-122.227,940,5937,-0.0028580000000175687,-0.32348620000001205,0.3234988249661008
1080000.0,4,2.5,4200,35267,2.0,0,0,3,11,4200,0,1990,1990,98077,47.7108,-122.071,3540,22234,0.15314199999998834,0.09301379999998716,0.17917600049792953
439000.0,3,2.25,1480,7565,1.0,0,0,3,7,1220,260,1977,1977,98034,47.7288,-122.191,1660,7565,0.033141999999983796,0.11101379999998784,0.11585532337547648
335000.0,3,1.5,2240,87625,1.5,0,0,2,7,1480,760,1980,1980,98092,47.3043,-122.094,1920,110206,0.1301419999999922,-0.31348620000001404,0.33942677819295103
779000.0,4,1.5,2740,4912,1.0,0,0,4,8,1370,1370,1937,1937,98199,47.6523,-122.412,2160,5006,-0.18785800000001984,0.03451379999998494,0.19100217421392465
452000.0,5,1.75,1830,47916,1.5,0,0,3,6,1830,0,1948,1948,98045,47.4881,-121.777,2010,13135,0.4471419999999853,-0.12968620000000897,0.4655689837547484
775000.0,4,3.0,2000,5304,1.5,0,0,4,7,2000,0,1947,1947,98115,47.6762,-122.285,1670,5304,-0.06085800000001029,0.058413799999989635,0.08435560558990755
235000.0,3,1.75,1380,8362,1.0,0,0,3,7,1380,0,1967,1967,98003,47.3121,-122.323,1380,8800,-0.098858000000007,-0.3056862000000109,0.3212739594714269
370000.0,3,1.75,1620,37913,2.0,0,0,4,7,1620,0,1953,1975,98001,47.2875,-122.289,2190,21518,-0.06485800000001518,-0.3302862000000104,0.33659401966530667
790000.0,4,3.0,3180,12070,2.0,0,0,4,9,3180,0,1976,1976,98074,47.6371,-122.058,3110,12600,0.16614199999997936,0.019313799999984838,0.16726083532743868
903000.0,2,1.5,1140,7800,1.0,0,0,4,6,1140,0,1947,1947,98004,47.6142,-122.209,2020,7800,0.015141999999983113,-0.003586200000015083,0.015560880259149763
209950.0,3,1.0,970,9583,1.0,0,0,4,6,970,0,1967,1967,98023,47.3044,-122.366,970,7875,-0.14185800000001336,-0.3133862000000107,0.34399796876500666
309000.0,3,2.5,1780,7859,2.0,0,0,3,7,1780,0,1988,1988,98038,47.3772,-122.045,1670,6618,0.1791419999999846,-0.24058620000000985,0.29995595642433776
440000.0,3,1.75,2240,8153,1.0,0,0,3,7,1120,1120,1948,1948,98125,47.7303,-122.329,1710,8100,-0.10485800000000722,0.1125137999999879,0.1538003750139732
571500.0,4,2.25,2810,25990,2.0,0,0,3,8,1860,950,1959,1959,98001,47.2993,-122.293,2020,16140,-0.06885800000002007,-0.3184862000000095,0.3258448768270706
514000.0,2,1.0,920,4000,1.0,0,0,4,7,920,0,1906,1906,98105,47.6711,-122.328,1300,4000,-0.10385800000001666,0.05331379999999086,0.11674264616858095
323000.0,3,1.75,1830,12500,1.0,0,1,3,7,1200,630,1947,1947,98178,47.5087,-122.25,1830,7300,-0.025858000000013703,-0.10908620000001434,0.11210903261755423
290000.0,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2002,2002,98030,47.3776,-122.228,2050,9000,-0.0038580000000081327,-0.24018620000001079,0.24021718263780642
2575000.0,4,4.25,5540,15408,2.0,0,1,3,11,4280,1260,2006,2006,98004,47.6071,-122.212,3570,14750,0.012141999999983,-0.010686200000009194,0.01617476535965155
1362500.0,3,2.0,2310,21318,1.0,0,0,3,10,2310,0,1979,1996,98004,47.6381,-122.224,2950,21814,0.00014199999998254498,0.020313799999989612,0.02031429630677797
551000.0,4,1.5,1470,5100,1.5,0,0,3,7,1470,0,1946,1946,98117,47.6769,-122.381,1470,5100,-0.15685800000001393,0.059113799999991556,0.16762718608401017
960000.0,4,2.5,3430,43560,1.5,0,2,5,10,3430,0,1979,1979,98005,47.6426,-122.18,3700,44431,0.044141999999979475,0.024813799999989783,0.050638333645941405
720000.0,5,2.5,2900,9525,2.0,0,0,3,9,2900,0,1989,1989,98006,47.5442,-122.138,2910,11854,0.08614199999998107,-0.07358620000001537,0.11329330516159813
218000.0,3,1.75,1850,7684,1.0,0,0,3,8,1320,530,1979,1979,98023,47.2975,-122.37,1940,7630,-0.14585800000001825,-0.3202862000000124,0.35193437751156575
334950.0,4,2.5,2190,7000,2.0,0,0,3,8,2190,0,1997,1997,98042,47.3718,-122.109,2040,7700,0.11514199999999164,-0.24598620000001148,0.27160060889925064
605000.0,4,2.25,2510,31584,2.0,0,0,4,9,2510,0,1979,1979,98074,47.6153,-122.054,2510,39221,0.17014199999998425,-0.002486200000014094,0.17016016382936022
825000.0,4,3.25,3200,4477,2.0,0,0,3,9,2390,810,2006,2006,98199,47.664,-122.402,1830,4920,-0.17785800000001473,0.046213799999989646,0.1837639340960143
268500.0,4,1.75,1670,8000,1.0,0,0,4,8,1670,0,1974,1974,98023,47.3193,-122.383,1720,8000,-0.15885800000000927,-0.29848620000001347,0.3381270112760159
230000.0,3,1.75,1010,9600,1.0,0,0,5,7,1010,0,1969,1969,98042,47.3828,-122.09,1320,9600,0.13414199999998289,-0.2349862000000087,0.27057825181348094
1335000.0,4,4.0,5050,202554,2.0,0,0,3,10,3260,1790,2000,2000,98027,47.5269,-121.922,3370,213444,0.30214199999998925,-0.09088620000001413,0.3155155931399209
245500.0,2,1.5,1430,9782,1.0,0,0,3,7,1430,0,1955,1955,98188,47.441,-122.282,1430,9828,-0.05785800000001018,-0.17678620000000933,0.18601319489338514
440000.0,3,2.25,1880,7989,1.0,0,0,3,7,1280,600,1982,1982,98125,47.7077,-122.299,1820,7414,-0.0748580000000203,0.08991379999999083,0.11699663069696234
571500.0,4,2.75,2180,5799,2.0,0,0,4,8,2180,0,1993,1993,98029,47.5702,-121.995,2060,6061,0.22914199999998175,-0.04758620000001201,0.23403098639802547
182500.0,3,2.25,1830,4744,2.0,0,0,3,7,1830,0,1997,1997,98001,47.2734,-122.248,1670,8001,-0.023858000000018365,-0.3443862000000095,0.345211614686481
217000.0,2,1.0,970,5600,1.0,0,0,3,6,970,0,1951,1951,98118,47.5297,-122.277,1020,5600,-0.05285800000001473,-0.08808620000001355,0.10272851013445072
335000.0,2,1.5,1170,5248,1.0,0,0,5,6,1170,0,1941,1941,98126,47.5318,-122.374,1170,5120,-0.14985800000000893,-0.08598620000001489,0.1727745547077035
501000.0,2,1.0,1010,4320,1.0,0,0,5,7,1010,0,1924,1924,98115,47.6846,-122.317,1680,4320,-0.09285800000000677,0.06681379999999137,0.11439708053285322
339950.0,3,2.5,2140,7641,1.0,0,0,3,8,1290,850,1979,1979,98056,47.5053,-122.186,2090,8000,0.03814199999997925,-0.11248620000001353,0.11877692265099925
340000.0,3,1.75,2230,10403,1.0,0,0,3,8,1630,600,1968,1968,98198,47.4092,-122.295,1730,9450,-0.07085800000001541,-0.20858620000001338,0.2202931206244257
582500.0,2,1.0,1140,23779,1.5,0,0,3,6,1140,0,1966,1966,98033,47.6948,-122.172,2940,8417,0.05214199999998925,0.07701379999998892,0.09300491145330536
298800.0,2,1.0,860,8189,1.0,0,0,3,6,860,0,1948,1948,98155,47.735,-122.306,1180,8189,-0.08185800000001109,0.1172137999999876,0.14296785329030756
317500.0,6,1.75,2540,8400,1.0,0,0,3,8,1340,1200,1977,1977,98058,47.4414,-122.129,1900,7695,0.09514199999998141,-0.17638620000001026,0.2004098094266847
598000.0,4,2.5,2420,5118,1.5,0,2,5,7,1550,870,1926,1926,98126,47.5671,-122.378,1740,5750,-0.15385800000001382,-0.05068620000000834,0.16199189805186276
375000.0,2,2.25,1640,2240,2.0,0,0,3,8,1640,0,1980,1980,98133,47.7154,-122.341,1640,2240,-0.11685800000000768,0.09761379999999065,0.152263738672213
465000.0,4,2.25,2550,7650,2.0,0,2,4,9,2550,0,1996,1996,98106,47.5296,-122.342,2550,7650,-0.11785800000001245,-0.08818620000000976,0.14719821342137498
551870.0,3,2.5,2507,18400,2.0,0,0,3,8,2507,0,2006,2006,98001,47.2867,-122.27,1520,14709,-0.045858000000009724,-0.33108620000000855,0.3342469565971342
295000.0,3,2.5,1920,7229,2.0,0,0,3,8,1920,0,1993,1993,98003,47.2659,-122.31,2310,8009,-0.08585800000001598,-0.3518862000000098,0.36220918529828816
263500.0,4,1.75,2210,6375,1.0,0,0,3,8,1640,570,1977,1977,98003,47.3268,-122.328,2070,7210,-0.10385800000001666,-0.2909862000000132,0.3089651319395947
1095000.0,4,4.0,3530,8400,2.0,0,0,5,8,2630,900,1958,1958,98199,47.6402,-122.395,2340,8216,-0.17085800000000972,0.02241379999998827,0.1723218923829552
300000.0,2,1.0,1100,4010,1.5,0,0,5,6,1100,0,1920,1920,98106,47.5296,-122.351,980,4501,-0.1268580000000128,-0.08818620000000976,0.15449840787025917
780000.0,4,1.0,3390,4500,1.5,0,0,3,8,2190,1200,1924,2014,98144,47.5824,-122.293,2030,4872,-0.06885800000002007,-0.035386200000012025,0.0774183913191408
325000.0,3,1.5,1590,7936,1.0,0,0,3,7,1590,0,1956,1956,98106,47.5201,-122.366,1590,7936,-0.14185800000001336,-0.09768620000001249,0.17223903690640582
370000.0,2,1.0,820,6550,1.0,0,0,3,7,820,0,1949,2012,98126,47.5478,-122.381,1640,6550,-0.15685800000001393,-0.06998620000000955,0.17176291903215232
715000.0,4,2.5,2370,10000,1.0,0,0,5,8,1660,710,1974,1974,98052,47.6383,-122.099,2480,9875,0.12514199999998254,0.020513799999989146,0.12681220822316433
356000.0,4,2.0,1600,12500,1.0,0,0,5,7,1600,0,1938,1938,98166,47.4713,-122.355,1260,8306,-0.13085800000001768,-0.14648620000001245,0.1964230713395152
329950.0,4,1.75,1740,7208,1.5,0,0,3,8,1740,0,1976,1976,98058,47.4483,-122.13,1680,7350,0.09414199999999084,-0.16948620000000858,0.19387699232874742
490000.0,3,2.25,1470,2500,2.0,0,0,3,8,1080,390,1984,1984,98117,47.6762,-122.36,1640,4300,-0.13585800000001313,0.058413799999989635,0.14788363058311207
429000.0,3,3.25,1410,1246,3.0,0,0,3,8,1410,0,2005,2005,98103,47.6981,-122.34,1410,1253,-0.11585800000001711,0.08031379999998478,0.14097298547750745
510000.0,4,2.5,1620,8125,2.0,0,0,4,7,1620,0,1983,1983,98074,47.6255,-122.059,1480,8120,0.1651419999999888,0.007713799999990556,0.16532205803956154
550000.0,3,2.5,2360,4080,2.0,0,0,3,7,2360,0,2003,2003,98053,47.6825,-122.038,2290,4080,0.1861419999999896,0.06471379999998561,0.1970703429601579
467500.0,3,1.0,1830,6453,1.0,0,0,4,7,1830,0,1956,1956,98125,47.7139,-122.288,1670,8012,-0.0638580000000104,0.09611379999999059,0.11539370309700404
615000.0,5,2.0,2130,4180,1.5,0,0,5,7,1270,860,1926,1926,98116,47.575,-122.388,1710,4180,-0.16385800000001893,-0.04278620000000899,0.16935200936052391
325000.0,2,1.0,990,15120,1.0,0,0,4,6,990,0,1953,1953,98011,47.7669,-122.206,1300,11500,0.018141999999983227,0.14911379999998786,0.15021337328758638
219950.0,2,1.0,1010,4120,2.0,0,0,3,6,1010,0,1907,1953,98055,47.488,-122.2,1200,4120,0.024141999999983454,-0.1297862000000123,0.13201247620752513
950000.0,3,1.0,1720,9830,1.0,0,0,4,7,1720,0,1946,1946,98040,47.5905,-122.245,3200,8923,-0.02085800000001825,-0.02728620000001314,0.03434520162179105
925000.0,3,1.0,1630,3200,1.5,0,0,4,8,1630,0,1912,1912,98109,47.6351,-122.352,1710,3600,-0.12785800000001757,0.0173137999999895,0.1290249426833592
251200.0,4,1.5,1310,8250,1.0,0,0,3,7,1060,250,1953,1953,98148,47.425,-122.332,1260,8255,-0.10785800000000734,-0.19278620000001467,0.22090691948068816
215000.0,3,1.5,1610,5304,1.0,0,0,4,6,1610,0,1968,1968,98042,47.3632,-122.087,1060,5304,0.137141999999983,-0.25458620000001275,0.2891747938435192
245000.0,3,2.0,1850,8208,1.0,0,0,4,7,1180,670,1970,1970,98023,47.3109,-122.362,1790,8174,-0.13785800000000847,-0.3068862000000152,0.3364282507674581
259000.0,3,1.75,1270,4815,1.5,0,0,3,6,980,290,1922,1922,98108,47.5495,-122.31,1270,6431,-0.08585800000001598,-0.06828620000000996,0.10970233030544112
349950.0,4,1.5,1420,6720,1.5,0,0,3,7,1420,0,1925,1925,98108,47.5518,-122.311,1560,5600,-0.08685800000002075,-0.06598620000001176,0.10908020331134866
1565000.0,5,4.5,5220,67319,2.0,0,0,3,11,5220,0,2001,2001,98072,47.7666,-122.128,4190,40609,0.09614199999998618,0.148813799999985,0.17716893416858634
600000.0,2,1.0,1410,4500,1.0,0,0,3,7,1020,390,1939,1939,98117,47.6883,-122.384,1300,4500,-0.15985800000001404,0.0705137999999863,0.1747191350552153
